loglik,loglik.se,betaB,mu_B,XthetaA,thetaI,lambdaR,r,std_W,epsilon,foi_add,k,sigma,gammaI,gammaA,rhoA,XrhoI,Rtot_0,H,D,mu,alpha,cases_ext,t_vacc_start,t_vacc_end,p1d_reg,r_v_year,cas_def
-1403.3494207645258,0.0016313391813867427,1.0127970576426446,64.3760324504016,0.01766720533911802,0.40141113242046955,2.802437721802752,0.0087443831801209,0.001530728355131447,0.07478629844375999,0.06214406920604956,1.6081386450463044,0.24999999999999994,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3544199807009,0.0011869255775123293,0.5248893352999823,88.09586308753599,0.1910551896835481,1.242812699660496,5.043980522569743,0.7152835761686546,0.0016964344038085805,0.07478263380439337,0.06527015203144361,1.6085634367448258,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3349450265287,0.0014233878804331107,11.578378137981424,109.00074459462225,0.07327466524073128,1.097103770695874,0.4055964818733708,0.5673753375852212,3.673112372971305e-4,0.07476225327638816,2.778665987462887e-4,1.610252494122175,0.25,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.352915717317,0.0019241584236256,11.177728276984839,8.177155505192328,0.6427097042768409,1.092831719545048,0.3191805110999722,0.7189590264193905,0.0016146504807327115,0.0748001267761962,0.0026410232652303287,1.6079378833361173,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1339.0209620431744,0.0038394707555390096,0.002202069682093204,7.848885473103978,0.9385930589409751,1.9347926410720984,3.1953952793166356,2.753262109672921,0.002759886387709579,0.988741684417692,6.100298146509199e-5,1.5872123916052305,0.25,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1403.3595605086937,9.390441013047617e-4,6.687710718399925,18.64389230577145,0.35240819014587876,1.8637202391213612,7.127489511432668,2.7496003051332694,0.0017789813072377173,0.0747885109620945,0.027355502244432017,1.6102602984552603,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1496.3215427014154,0.5901070893476368,1.7572533129641863,170.57598000826525,0.5373530825676381,0.02842452293408674,3.0512378823568884,3.653707686787626,0.14495507123595514,0.11275189639184999,6.851851967245023e-4,9004.48526015626,0.24999999999999994,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353,0.01586625546,1.461,1,0,0,0,0,1
-1346.3806712812725,0.11123426095258993,0.00947641435748403,44.21725860979036,0.7014141252877817,7.115678666704212,13.09566426299409,0.03275372708979096,0.11580508531414754,0.9354664390111782,1.9757764209021975e-5,201.35822173208385,0.25,182.62499999999997,182.62499999999997,0.12508561643835614,1,0.35,1727524,353.00000000000006,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1403.3654950497644,0.0015654433852646454,0.41582314716424146,219.431994177738,0.016833724754783983,0.54007103126938,4.966253640044003,0.45778226724024285,0.0020338194852703747,0.07486728350420999,0.06473913727069103,1.6079242930486681,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353,0.015866255460000003,1.461,1,0,0,0,0,1
-1513.9134779409835,0.2291264318294741,0.31611355021295773,22.837881631697147,0.5776339290081163,1.6137980839267954,0.06956983055155012,0.15634912775106027,0.15607789782639575,0.13614620306359493,0.0036123823174751242,25.853797353616056,0.24999999999999994,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.3499999999999999,1727524.0000000002,353,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1403.336206870505,9.873900362249296e-4,0.4621804771388944,8.479482377011816,0.42391574935294923,0.047022132630217955,3.46590621713203,0.30530920590006766,2.058965803204458e-4,0.07475134676734065,0.06616919360200985,1.6111293226994976,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3420859502987,8.616550967111668e-4,11.58083502395077,0.3245152533043274,0.45804186559388943,1.4240693007951986,3.169924950522491,1.3518452416706142,0.0012913256219200591,0.07478968915713968,3.0251962939628927e-4,1.6097899313939148,0.24999999999999994,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.3499999999999999,1727524.0000000002,353.00000000000006,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1104.7230672244386,0.10724264421720973,0.2759760324028952,205.08816010127393,0.3359504101897407,0.001067295218699875,0.6297545241577934,1.8927933941676522,0.00891639392187992,0.9692518325071956,1.9862496931967334e-6,11692.834293921756,0.25,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.3499999999999999,1727524.0000000002,353,0.01586625546,1.461,1,0,0,0,0,1
-1110.334744205666,0.10202878879646762,0.21663992081469172,283.8195593298623,0.056767324084099985,0.0019712200379796273,1.2637244479683398,1.358463899138031,0.003959407122058776,0.9116023683402704,1.8296620679082156e-6,107.00488377806083,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727523.9999999998,353,0.01586625546,1.461,1,0,0,0,0,1
-1490.0004235654474,0.3508100085777263,0.19874965939415107,6.681107105479454,0.17820126594970453,3.4977353055534626,0.43211534049370587,21.051701802833204,0.13395227237351795,0.10600880655625938,0.00880311671786535,9.871469776253171,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1339.0851922454463,0.0040221680884491035,0.0010198945946510982,122.7816899727374,0.0015195254464379587,1.9776544819192223,0.553633973839449,11.028260089576847,0.0028658559752589444,0.9707105810692002,6.973499934357448e-5,1.5878459127761837,0.25,182.62499999999983,182.62499999999983,0.12508561643835625,1,0.35000000000000003,1727523.9999999998,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1403.3456683615775,0.0011896851621605556,8.985655857699424,39.18054269200904,0.16181807631473502,0.8526218403936519,0.6569164773782827,0.7681090696518951,0.0012212130449031605,0.07483465421037265,0.01497529091736512,1.6128523315353986,0.25000000000000006,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1347.748727819929,0.1515376251361297,0.014197731511684034,3.4310641607212062,0.03223489549529274,5.099161409712067,6.302761537523887,0.2834766434725234,0.11420517152824168,0.7035772024977535,2.5012518459576012e-5,112.33659887804481,0.25000000000000006,182.62499999999997,182.62499999999997,0.12508561643835625,1,0.35,1727523.9999999998,352.99999999999994,0.015866255459999996,1.461,1,0,0,0,0,1
-1398.2175306690162,0.23404198419158595,7.834465626979437,3651.872458802632,0.5627198513940623,1.6611543962372939,3.013128649889686,1.347108695324773,9.78997723770505e-5,0.07558734725711838,3.7346198057999297e-4,1.9469272948624785,0.24999999999999994,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.3499999999999999,1727524.0000000002,353,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1403.3431242329998,0.0011488657805467037,11.46782696073824,2.192257838678541,0.8100117843946292,5.2704711856057616,0.1547999179364768,0.07218878105217735,0.0012077373617545065,0.07473786315512898,0.0010996665612142357,1.6126719551961886,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1387.2657271363605,0.0834457315745477,0.18792138594975485,5216.389258572339,0.7258862230935731,1.0746484780633556,0.5155956172347507,6.901061060124899,0.12695094624662323,0.246905854080146,5.704727004956295e-4,12412.879859652905,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.349382175947,0.001121310999818351,11.511637492845889,37.47078541670877,0.04312226826447834,0.3647332957493325,2.8049956207653066,0.6416117402756583,0.0013263920807219897,0.07473864083879941,6.332641151037888e-4,1.606875224665177,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,352.99999999999994,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1116.0811272502406,0.1002472845062423,0.20819966293133638,457.4985711497005,0.09195592147312398,0.003303436604426204,0.6823657382475823,7.272446070722923,0.005845159270520101,0.9588989519484822,1.8535838124212558e-6,429.83038379478836,0.25,182.62499999999997,182.62499999999997,0.12508561643835614,1,0.3499999999999999,1727524,353,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1403.3476221171995,0.0012267334716563984,11.429088738031105,18.30715180947649,0.36909910771626,0.3322742256536301,200.43460161124284,5.166593264560247,0.0013942467668622092,0.0748099916260551,1.272370658901722e-4,1.605703436937334,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1339.0987475049226,0.00592749034855773,9.196438798470815e-4,264.85868669696714,0.26825467699012695,0.06518912577710619,2.439757324702208,0.021449527872746944,0.005577925083373692,0.9527737567667386,7.301640208203917e-5,1.5897715513280863,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,352.99999999999994,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1347.3150501905611,0.1093591894202509,0.0044348950187586885,34.33080948025215,0.0316388346759636,0.7897916151799581,6.710668576719612,0.24695952333946272,0.11009459776736198,0.763467186669898,7.288512067549929e-5,44.52435090027375,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1339.0985246945297,0.006027383733728598,3.316148066823037e-4,13.83521531360274,0.38767232630210646,0.7122242352832536,0.16783058063360456,0.2021186126806282,0.0017802909914969188,0.9620991330570956,7.439983713149194e-5,1.5854562756942818,0.25,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,352.99999999999994,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1403.3467184963527,0.0014546579772820045,9.826811141244841,16.650824281339474,0.590645254879147,0.6370735562005565,0.5543775468886926,0.32122682082004733,0.0012026961909232755,0.07488202180198412,0.010294747588520448,1.6090314813895203,0.25,182.62499999999997,182.62499999999997,0.12508561643835614,1,0.35,1727524,353.00000000000006,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1403.3365586870802,0.0015268249266872473,11.473404667809795,276.0898119155164,0.31611890836311235,2.186555461118002,4.033439766208831,29.70651097495147,8.79488307840765e-4,0.0747049873918053,0.001428937037300624,1.6092860424593944,0.25000000000000006,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1339.0393529977473,0.00325301917155554,0.01256240589288711,2.1343583962388144,0.8515611376377006,3.5120049397839397,0.29066096456543133,0.47909505881544967,0.0013897425538068019,0.9801488813770756,6.379628284169619e-7,1.588725866114764,0.25000000000000006,182.62499999999983,182.62499999999983,0.12508561643835625,1,0.35000000000000003,1727524,352.99999999999994,0.01586625546,1.461,1,0,0,0,0,1
-1287.1499380357898,0.08391654099621666,0.0762886396261143,231.92622943312156,0.45421400866971795,0.004223469456212805,2.734470598944451,0.12173974566492803,0.07540644980103837,0.4391928873025465,4.933045755591422e-5,40.282843546533186,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1514.3617999345042,0.2843040175864945,0.36082865674522696,641.02555285065,0.10153821874372854,2.2004685627646157,5.601258748189868,0.5592690608614878,0.1567493807953607,0.13601896755524862,0.0038551199465361296,53.89085601366417,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3419458875712,0.0013772146653705517,0.8102782234475617,17912.302983560712,0.9560260093471946,2.4810903061073923,4.6150735567559,0.14073833336173155,0.0010311950525123857,0.07478530969189477,0.06635900730659147,1.6078266706742312,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1507.7523922275825,0.4548817197183571,1.5313805287600168,675.3790073246998,0.037962073066940924,0.08922677620180154,3.0825771111639537,0.03507338447885749,0.14947183427368232,0.11754555497136185,5.983193133757249e-5,383.66249112456705,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3748294468144,0.0015721877134520818,11.47599357266515,292.90663467279904,0.5203058220272366,1.399150740615071,14.745291721573503,0.7654257665137995,0.0022616039890692298,0.07479383580447076,7.195859219324856e-4,1.6108780618221628,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.015866255460000003,1.461,1,0,0,0,0,1
-1403.353245512237,0.0015205040844395727,10.603632117362153,40.126603913973035,0.6200870267516218,0.7001713344408289,10.046418265389487,1.1820914282248465,0.001555987624560681,0.07471919077878497,0.005632111726750982,1.611606285239457,0.25,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524.0000000002,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1403.3320919179325,0.001021491493424699,11.239586768695778,23.44613675456421,0.02739076043149386,8.305070773191895,3.9467818135265795,1.0924300372882234,3.2096685829586884e-4,0.07468661145090982,0.002154337015774598,1.609677823689643,0.25000000000000006,182.62499999999997,182.62499999999997,0.12508561643835625,1,0.35,1727524,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1403.3558517683832,8.142965481833277e-4,11.564353073731198,14.240886243533302,0.09284606049921006,0.5548458438506058,12.078562736868907,4.723593555437222,0.0017279902926682791,0.07475091212175458,3.082321172196709e-4,1.6038546676809873,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.3499999999999999,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1140.5326505144978,0.08326678363858994,0.22398556941532347,3162.173923247862,0.03424610884334739,0.021632477709705278,0.08275905027211372,0.05248735338585935,0.008805199774581883,0.7691229403529718,2.8031062807867913e-6,71.0238972473629,0.24999999999999994,182.62499999999997,182.62499999999997,0.12508561643835614,1,0.3499999999999999,1727524.0000000002,353.00000000000006,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1352.8989820322977,0.10918994696416343,0.03581666317361012,1.609413989868263,0.005066060678291263,0.49633979900937364,11.431389052069038,0.08830932541249743,0.11830257586249232,0.4301586825357718,3.5606623174239856e-5,11045.049296167455,0.25,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35000000000000003,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1338.9893285788332,0.005240816607576072,7.010912020764108e-4,134.5521174952683,0.34529632647533465,0.3125675657212388,3.8722232959776415,0.01688408630438252,0.0017053277742698774,0.9967977063465517,6.882228198387173e-5,1.5889384120239065,0.24999999999999994,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1338.8483682412727,0.0034797986470849153,0.01068164735494315,10.72955886370418,0.3130472520791835,0.10087120908165013,25.28144560458781,1.3822389379231141,0.0038213555001702653,0.9610777982041274,1.3993014741462111e-5,1.586165058246351,0.24999999999999994,182.62500000000014,182.62500000000014,0.12508561643835614,1,0.35,1727524.0000000002,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1403.3340596610283,0.001454814611394023,11.621200230977173,6.121329472472279,0.12516676328180393,2.0449302887267033,0.6678782286289352,7.074600799403117,3.4441686559601474e-4,0.0746545717891711,1.9275157525908045e-4,1.6103123231302732,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3497163010782,9.371439073354248e-4,11.52731142674752,5.660873371598119,0.07645093859022578,0.06389264299209041,1.5961086337354227,0.10882411284037308,0.0014372868072701499,0.0747972205925133,0.0011138189090865883,1.6117131523540862,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,352.99999999999994,0.01586625546,1.461,1,0,0,0,0,1
-1103.2690543363335,0.1399140621327663,0.4885188325571132,171.90857773736192,0.6025650589422957,5.084240919049696e-4,3.2141025137886317,1.860889532581704,0.011141896687322015,0.8501270027699367,2.1219422960217476e-6,762.8372327438169,0.25,182.62499999999997,182.62499999999997,0.12508561643835614,1,0.35,1727524,353.00000000000006,0.01586625546,1.461,1,0,0,0,0,1
-1403.337363455969,0.001153529141892015,1.9072609837970311,10.095397428690783,0.0039877383695744815,0.331845363548445,0.464903016075348,0.017576481437886333,5.448552302772258e-4,0.07475721623285933,0.057119016113275745,1.6078736158189217,0.25,182.62500000000014,182.62500000000014,0.12508561643835614,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.4397991712144,0.0015743102451759197,0.8754800659144649,136.4810613057649,0.06009332126422045,0.6262268837378883,1.8929051048680725,0.06332370923488465,0.0039719492499218035,0.0748199508030014,0.0630177362425291,1.6140729157586053,0.24999999999999994,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3377538228021,0.0018140887995981886,10.723289237741215,1.845638879398972,0.48954066649968425,5.217492835052865,2.563921884643765,0.6204783900147918,7.736834221064945e-4,0.07475711619427305,0.005030836386950815,1.606767100207646,0.25,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524,353.00000000000006,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1121.3748183633832,0.08853844488278391,0.960676950812817,2456.587331553479,0.01428325960407527,0.003902098022250646,0.4465813817870183,31.17437678891262,0.0017740856444672043,0.7214240037189733,2.824795830680912e-6,248.99797361202835,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.015866255460000003,1.461,1,0,0,0,0,1
-1347.5590228645715,0.12409041934244064,0.004002095310945521,1.526184504162246,0.057022144084132434,6.044602056085259,2.38824063854164,0.28068038757606856,0.11132480949571893,0.7033610434009726,8.60350942410146e-5,423.739975383767,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3399418857139,0.0010294871818621939,11.20498811818709,7.155208410378783,0.6550057773530059,3.216537168385455,0.49236820795172803,0.9790297320408358,0.0010368862685306926,0.07482503184203262,0.0019091828761354916,1.6100907688554484,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3415001794397,0.001400345765342945,11.52007357447512,10.909664003735733,0.24918347301316368,1.1808717290966626,0.4504631552341098,0.47170786326414144,0.001058821835568895,0.07472578695919155,7.73355695595014e-4,1.6094995953932012,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.01586625546,1.461,1,0,0,0,0,1
-1347.2581946339715,0.11859510093498804,0.01192450167082033,59.41562177670938,0.9220463755575103,7.140227723330416,3.224231229513507,80.57597247582522,0.11526585836932947,0.7402328263701214,3.9652941106155576e-5,818.1297293971278,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1339.054159690044,0.005789511246476376,0.011347185853470526,62.417176230498896,0.1302860057265629,2.8427621898553923,14.72122768754409,5.0883846149009075,0.004098345634968208,0.9810363204577602,7.844028555729065e-6,1.5855377246951476,0.25000000000000006,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1510.0463410216732,0.44783622920617905,1.3448755388500035,5.557615334295108,0.13726835797095746,0.8524384451243144,1.0010997651807314,0.10841942545501163,0.14753252196408592,0.12096541199162629,4.814018296174667e-4,771.1168583796923,0.25,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1403.3458661409188,0.001418053898407398,11.877501055477536,66.09246618720778,0.23700345256365354,0.05849405099741383,0.34369236976522427,2.3760795110079593,6.437589900970054e-4,0.07468777365326519,2.4925437214350944e-4,1.6038304047536853,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.015866255460000003,1.461,1,0,0,0,0,1
-1338.9838716364734,0.004469710906576808,0.002178910757768164,205.41778110701313,0.39355966005390375,0.6774890575943373,9.812715674418612,0.2581204318841875,0.002079553481074629,0.9894927142112142,6.103802504136715e-5,1.5878534222577243,0.25,182.62499999999983,182.62499999999983,0.1250856164383562,1,0.35,1727523.9999999998,352.99999999999994,0.01586625546,1.461,1,0,0,0,0,1
-1339.0598909905286,0.003920524589862831,0.010905386503940448,195.9911587339499,0.9554318416419599,1.408882351701996,15.166538579685927,25.95997005812734,0.0026223388034563567,0.9732785003597083,1.1073709658220023e-5,1.5888632442926784,0.25,182.62499999999997,182.62499999999997,0.12508561643835625,1,0.35,1727523.9999999998,353,0.015866255459999996,1.461,1,0,0,0,0,1
-1339.1829663505737,0.005223640586618582,1.7286859430771175e-4,59.956452987827355,0.04717687030912984,4.665686945920832,1.2810282361899803,0.6486689153136288,0.003647880291216875,0.9430153958239217,7.72981583986198e-5,1.5866237319852317,0.25000000000000006,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727523.9999999998,352.99999999999994,0.01586625546,1.461,1,0,0,0,0,1
-1116.2224343748894,0.19359206096010453,0.2583377852246644,99.16103297024144,0.0709586082980477,5.828180565229584e-4,0.5747982790553051,0.6088381689666299,0.023888701960452164,0.7600095914895101,3.7235541895289958e-6,28449.370443713906,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35000000000000003,1727523.9999999998,352.99999999999994,0.01586625546,1.461,1,0,0,0,0,1
-1403.3416717073749,0.0015002244738938266,1.2566880059845518,67.62721850981598,0.1323585786243011,30.81216365851232,12.388553520927598,9.720722929592469,0.0010423552733648026,0.07485197954827214,0.060593074540795676,1.610337861342165,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1335.0572565508267,0.09097802200482433,0.005780589983415042,2703.6736510131836,0.04921912445576094,1.301582393887709,1.5073006617915834,0.6522806118704908,0.10454802450001081,0.9771091222909039,4.64727640953629e-5,213.66508736851074,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35000000000000003,1727524,353,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1403.347767502832,0.0013326955484885045,10.866394498427194,33.609935709793156,0.22086307947058342,0.7870200992061608,15.367132171760252,0.319142709237083,0.0011518956708787811,0.0747381928605787,0.004290408088191627,1.6080963880029289,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1403.341568496801,0.0018963898077802499,11.680733259167233,6.321853546809919,0.29437237901816116,0.027231811167407114,59.71256473438896,0.061424168322350196,0.0010111728686314075,0.07481751453258007,9.098747673327146e-5,1.6104240444210716,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.015866255459999996,1.461,1,0,0,0,0,1
-1403.3361633202642,0.0013021318972288832,1.001019007710761,25.226559751594888,0.38814901955968384,0.10235724308025525,6.504552632717639,1.5985206870628068,5.402840737675469e-4,0.07477973119937062,0.06269443066658992,1.608340213913983,0.25000000000000006,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,352.99999999999994,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1339.125084426535,0.004418349190349797,0.0013782194360642205,0.251026106223978,0.3231603862751549,3.0599186177431696,0.41518726030624115,0.39031549708399466,0.0051802314880115006,0.9694699739781201,6.739213835018868e-5,1.5857847091736015,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1526.594545423796,0.11054903313693566,0.510411462458141,88.9686268445291,0.12481352365524245,10.292532115241379,0.9228677704302918,0.19078937632367773,0.16812569208529782,0.16630062551395444,8.253053916582166e-4,488.4393195711034,0.25,182.62499999999983,182.62499999999983,0.12508561643835625,1,0.35,1727524,352.99999999999994,0.01586625546,1.4609999999999999,1,0,0,0,0,1
-1346.5798817152593,0.1419198782764296,0.002162174765269443,9.21617188828456,0.10573618836703792,3.330167880464675,20.900013677675613,0.5938651662216285,0.11451800592605398,0.8291077244408824,7.591302489609485e-5,10079.615346402996,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524.0000000002,353.00000000000006,0.015866255460000003,1.461,1,0,0,0,0,1
-1403.3403925038235,0.0010744081336647472,4.5239520167733485,1633.1739596159805,0.2844700241710775,2.7955239499937594,1.5665622355927478,0.0629219774996525,6.243565266793802e-4,0.07470032754623204,0.04198463366872048,1.6086906506887473,0.24999999999999994,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524,353,0.015866255460000003,1.4610000000000003,1,0,0,0,0,1
-1128.1167880402525,0.07798851786865843,0.4101934747543773,2810.9117678622783,0.2942776632695328,0.010484514897938349,4.402209611885781,7.814046158698265,0.005292848915689251,0.7748129489631875,2.4381705483788182e-6,117.80069077647504,0.24999999999999994,182.62500000000014,182.62500000000014,0.12508561643835614,1,0.35,1727524.0000000002,353.00000000000006,0.015866255460000003,1.461,1,0,0,0,0,1
-1403.3429990259744,0.0013438799909564004,10.588465307969225,167.2882132442041,0.3443882212228655,2.504052719073386,0.4817724976631757,48.1914618327938,0.00126152944362917,0.07487301144617993,0.005927797519502706,1.6076130654749865,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.461,1,0,0,0,0,1
-1403.3434788745017,0.001321399021141313,11.55567144217767,7.812345614718912,0.24105335991254992,8.00464851039569,0.7169931020055499,1.5542747931692356,0.0011086464484034817,0.07470714970664258,4.3104395238814814e-5,1.6088641452932295,0.25,182.62499999999997,182.62499999999997,0.1250856164383562,1,0.35,1727524,353,0.01586625546,1.4610000000000003,1,0,0,0,0,1
-1107.8417567903336,0.0652292777530692,0.21875307517000472,185.06923159483364,0.09031759454858562,0.0012516410134832917,14.52306007111136,10.935793697282831,0.005582522134253125,0.990357995743434,1.79774144665103e-6,138.56679575925907,0.25,182.62500000000014,182.62500000000014,0.1250856164383562,1,0.35,1727524,353.00000000000006,0.01586625546,1.4610000000000003,1,0,0,0,0,1